,tickerPair,month_id,ticker2,Date,ticker1,month,new_month,Spread1,Spread2,ratio,isPair,Spread1.log,Spread2.log,ratio.log
1608,ACE|ALL,26,ALL,3/12/2013,ACE,3,FALSE,36.865,55.695,0.661908609,FALSE,3.607262591,4.019890376,0.897353473
1609,ACE|ALL,26,ALL,3/13/2013,ACE,3,FALSE,35.765,54.785,0.652824678,FALSE,3.576969762,4.003416434,0.893479312
1610,ACE|ALL,26,ALL,3/14/2013,ACE,3,FALSE,34.655,53.455,0.64830231,FALSE,3.545442015,3.978840178,0.891074247
1611,ACE|ALL,26,ALL,3/15/2013,ACE,3,FALSE,34.665,53.075,0.65313236,FALSE,3.545730532,3.971706008,0.892747481
1612,ACE|ALL,26,ALL,3/18/2013,ACE,3,FALSE,34.56,53.865,0.64160401,FALSE,3.542696944,3.986480916,0.888677763
1613,ACE|ALL,26,ALL,3/19/2013,ACE,3,FALSE,35.765,53.115,0.673350278,FALSE,3.576969762,3.972459374,0.900442125
1614,ACE|ALL,26,ALL,3/20/2013,ACE,3,FALSE,36.865,51.845,0.711061819,FALSE,3.607262591,3.948258498,0.913633845
1615,ACE|ALL,26,ALL,3/21/2013,ACE,3,FALSE,37.675,53.33,0.706450403,FALSE,3.628996745,3.976499025,0.912610998
1616,ACE|ALL,26,ALL,3/22/2013,ACE,3,FALSE,36.995,52.165,0.709191987,FALSE,3.610782768,3.954411772,0.913102372
1617,ACE|ALL,26,ALL,3/25/2013,ACE,3,FALSE,37.795,52.805,0.715746615,FALSE,3.632176819,3.966605883,0.91568886
1618,ACE|ALL,26,ALL,3/26/2013,ACE,3,FALSE,35.08,51.815,0.677024028,FALSE,3.557631168,3.947679683,0.901195501
1619,ACE|ALL,26,ALL,3/27/2013,ACE,3,FALSE,37.655,52.825,0.712825367,FALSE,3.628465748,3.966984564,0.914665961
1620,ACE|ALL,26,ALL,3/28/2013,ACE,3,FALSE,37.825,54.23,0.697492163,FALSE,3.63297026,3.993234261,0.909781401
1621,ACE|ALL,26,ALL,3/29/2013,ACE,3,FALSE,37.825,54.34,0.696080236,FALSE,3.63297026,3.995260604,0.909319972
1622,ACE|ALL,27,ALL,4/1/2013,ACE,4,TRUE,37.785,54.81,0.6893815,FALSE,3.631912198,4.003872659,0.907099828
1623,ACE|ALL,27,ALL,4/2/2013,ACE,4,FALSE,37.755,52.75,0.715734597,FALSE,3.631117917,3.965563772,0.91566247
1624,ACE|ALL,27,ALL,4/3/2013,ACE,4,FALSE,37.825,52.745,0.717129586,FALSE,3.63297026,3.965468981,0.916151476
1625,ACE|ALL,27,ALL,4/4/2013,ACE,4,FALSE,36.655,52.87,0.693304331,FALSE,3.601549845,3.96783607,0.90768615
1626,ACE|ALL,27,ALL,4/5/2013,ACE,4,FALSE,37.295,53.9,0.691929499,FALSE,3.618859269,3.987130478,0.907635025
1627,ACE|ALL,27,ALL,4/8/2013,ACE,4,FALSE,37.725,52.76,0.715030326,FALSE,3.630323005,3.965753328,0.915418258
1628,ACE|ALL,27,ALL,4/9/2013,ACE,4,FALSE,37.675,53.825,0.699953553,FALSE,3.628996745,3.985738043,0.910495548
1629,ACE|ALL,27,ALL,4/10/2013,ACE,4,FALSE,35.785,51.845,0.690230495,FALSE,3.577528811,3.948258498,0.906102985
1630,ACE|ALL,27,ALL,4/11/2013,ACE,4,FALSE,35.67,51.19,0.696815784,FALSE,3.574309999,3.9355442,0.908212389
1631,ACE|ALL,27,ALL,4/12/2013,ACE,4,FALSE,36.18,50.275,0.719641969,FALSE,3.58850648,3.917507936,0.916017667
1632,ACE|ALL,27,ALL,4/15/2013,ACE,4,FALSE,35.92,50.855,0.706321896,FALSE,3.581294243,3.928978446,0.911507735
1633,ACE|ALL,27,ALL,4/16/2013,ACE,4,FALSE,35.835,50.815,0.705205156,FALSE,3.578925069,3.928191587,0.911087199
1634,ACE|ALL,27,ALL,4/17/2013,ACE,4,FALSE,35.715,51.735,0.690345028,FALSE,3.575570769,3.946134535,0.906094492
1635,ACE|ALL,27,ALL,4/18/2013,ACE,4,FALSE,35.94,51.835,0.693353911,FALSE,3.581850881,3.948065597,0.907241988
1636,ACE|ALL,27,ALL,4/19/2013,ACE,4,FALSE,36.395,51.455,0.707317073,FALSE,3.594431403,3.940707639,0.912128412
1637,ACE|ALL,27,ALL,4/22/2013,ACE,4,FALSE,37.165,51.63,0.71983343,FALSE,3.615367458,3.944102899,0.916651404
1638,ACE|ALL,27,ALL,4/23/2013,ACE,4,FALSE,33.795,49.845,0.678001806,FALSE,3.520312863,3.90891819,0.900584942
1639,ACE|ALL,27,ALL,4/24/2013,ACE,4,FALSE,33.755,49.81,0.677675166,FALSE,3.519128554,3.908215767,0.900443774
1640,ACE|ALL,27,ALL,4/25/2013,ACE,4,FALSE,34.05,48.82,0.697460057,FALSE,3.527830033,3.888140065,0.907331005
1641,ACE|ALL,27,ALL,4/26/2013,ACE,4,FALSE,34.28,47.86,0.716255746,FALSE,3.534562094,3.868280082,0.913729621
1642,ACE|ALL,27,ALL,4/29/2013,ACE,4,FALSE,33.04,42.73,0.773227241,FALSE,3.497718949,3.75490125,0.931507573
1643,ACE|ALL,27,ALL,4/30/2013,ACE,4,FALSE,32.79,43.44,0.754834254,FALSE,3.490123591,3.771380676,0.925423311
1644,ACE|ALL,28,ALL,5/1/2013,ACE,5,TRUE,32.635,43.855,0.744156881,FALSE,3.485385332,3.780888737,0.921842872
1645,ACE|ALL,28,ALL,5/2/2013,ACE,5,FALSE,32.975,42.18,0.781768611,FALSE,3.495749699,3.741946175,0.934206302
1646,ACE|ALL,28,ALL,5/3/2013,ACE,5,FALSE,32.79,40.77,0.804267844,FALSE,3.490123591,3.707946517,0.941255106
1647,ACE|ALL,28,ALL,5/6/2013,ACE,5,FALSE,32.27,40.235,0.802038027,FALSE,3.474138006,3.694737264,0.940293655
1648,ACE|ALL,28,ALL,5/7/2013,ACE,5,FALSE,32.59,42.13,0.773558035,FALSE,3.484005493,3.740760076,0.931362991
1649,ACE|ALL,28,ALL,5/8/2013,ACE,5,FALSE,30.82,39.155,0.787128081,FALSE,3.42816383,3.667528128,0.934734162
1650,ACE|ALL,28,ALL,5/9/2013,ACE,5,FALSE,30.2,35.475,0.851303735,FALSE,3.407841924,3.568828223,0.954890993
1651,ACE|ALL,28,ALL,5/10/2013,ACE,5,FALSE,29.945,36.105,0.829386512,FALSE,3.399362366,3.58643136,0.947839795
1652,ACE|ALL,28,ALL,5/13/2013,ACE,5,FALSE,30.505,36.51,0.835524514,FALSE,3.417890605,3.597586196,0.950051067
1653,ACE|ALL,28,ALL,5/14/2013,ACE,5,FALSE,30.39,36.115,0.84147861,FALSE,3.414113607,3.586708292,0.951879364
1654,ACE|ALL,28,ALL,5/15/2013,ACE,5,FALSE,31.04,37.855,0.819970942,FALSE,3.435276695,3.633763072,0.945377183
1655,ACE|ALL,28,ALL,5/16/2013,ACE,5,FALSE,30.82,36.455,0.845425868,FALSE,3.42816383,3.596078623,0.95330614
1656,ACE|ALL,28,ALL,5/17/2013,ACE,5,FALSE,30.76,37.775,0.814295169,FALSE,3.426215145,3.631647508,0.943432736
1657,ACE|ALL,28,ALL,5/20/2013,ACE,5,FALSE,31.28,37.785,0.827841736,FALSE,3.442978916,3.631912198,0.947979667
1658,ACE|ALL,28,ALL,5/21/2013,ACE,5,FALSE,32.48,39.82,0.815670517,FALSE,3.480624515,3.684369299,0.944700228
1659,ACE|ALL,28,ALL,5/22/2013,ACE,5,FALSE,31.85,40.17,0.792880259,FALSE,3.461037382,3.693120448,0.937158002
1660,ACE|ALL,28,ALL,5/23/2013,ACE,5,FALSE,33.27,40.31,0.82535351,FALSE,3.50465609,3.696599577,0.948075662
1661,ACE|ALL,28,ALL,5/24/2013,ACE,5,FALSE,35.76,43.585,0.820465757,FALSE,3.57682995,3.774713054,0.94757665
1662,ACE|ALL,28,ALL,5/27/2013,ACE,5,FALSE,36.1,44,0.820454545,FALSE,3.586292865,3.784189634,0.94770432
1663,ACE|ALL,28,ALL,5/28/2013,ACE,5,FALSE,34.355,42.3,0.812174941,FALSE,3.536747568,3.744787086,0.944445569
1664,ACE|ALL,28,ALL,5/29/2013,ACE,5,FALSE,36.455,45.485,0.801473013,FALSE,3.596078623,3.817382601,0.9420273
1665,ACE|ALL,28,ALL,5/30/2013,ACE,5,FALSE,36.785,44.805,0.82100212,FALSE,3.605090153,3.80231974,0.948129142
1666,ACE|ALL,28,ALL,5/31/2013,ACE,5,FALSE,35.77,45.22,0.791021672,FALSE,3.577109553,3.811539467,0.938494691
1667,ACE|ALL,29,ALL,6/3/2013,ACE,6,TRUE,37.51,45.59,0.822768151,FALSE,3.624607564,3.819688394,0.948927554
1668,ACE|ALL,29,ALL,6/4/2013,ACE,6,FALSE,38.515,46.85,0.822091782,FALSE,3.651047776,3.846951009,0.949075714
1669,ACE|ALL,29,ALL,6/5/2013,ACE,6,FALSE,41.28,49.62,0.831922612,FALSE,3.720378121,3.904393978,0.952869547
1670,ACE|ALL,29,ALL,6/6/2013,ACE,6,FALSE,40.81,48.33,0.844403062,FALSE,3.708927149,3.878052486,0.956389106
1671,ACE|ALL,29,ALL,6/7/2013,ACE,6,FALSE,37.83,47.85,0.790595611,FALSE,3.633102439,3.868071118,0.939254302
1672,ACE|ALL,29,ALL,6/10/2013,ACE,6,FALSE,38.435,46.47,0.827092748,FALSE,3.648968503,3.838806943,0.950547542
1673,ACE|ALL,29,ALL,6/11/2013,ACE,6,FALSE,41.29,49.815,0.828866807,FALSE,3.72062034,3.908316143,0.951975276
1674,ACE|ALL,29,ALL,6/12/2013,ACE,6,FALSE,42.525,50.835,0.83652995,FALSE,3.750092138,3.928585094,0.954565588
1675,ACE|ALL,29,ALL,6/13/2013,ACE,6,FALSE,43.535,51.425,0.846572679,FALSE,3.773565212,3.940124436,0.957727421
1676,ACE|ALL,29,ALL,6/14/2013,ACE,6,FALSE,41.505,48.36,0.85825062,FALSE,3.725813902,3.878673026,0.96058984
1677,ACE|ALL,29,ALL,6/17/2013,ACE,6,FALSE,40.365,49.31,0.818596634,FALSE,3.697963073,3.8981269,0.94865128
1678,ACE|ALL,29,ALL,6/18/2013,ACE,6,FALSE,42.82,52.9,0.809451796,FALSE,3.757005283,3.968403339,0.946729695
1679,ACE|ALL,29,ALL,6/19/2013,ACE,6,FALSE,44.18,52.18,0.846684553,FALSE,3.788272198,3.95469928,0.957916628
1680,ACE|ALL,29,ALL,6/20/2013,ACE,6,FALSE,50.935,58.91,0.864624003,FALSE,3.93055031,4.076010856,0.964313013
1681,ACE|ALL,29,ALL,6/21/2013,ACE,6,FALSE,50.215,60.95,0.823872026,FALSE,3.916313787,4.110053856,0.952861915
1682,ACE|ALL,29,ALL,6/24/2013,ACE,6,FALSE,54.745,63.035,0.868485762,FALSE,4.00268604,4.143690128,0.965971373
1683,ACE|ALL,29,ALL,6/25/2013,ACE,6,FALSE,50.765,58.815,0.863130154,FALSE,3.927207141,4.074396924,0.963874461
1684,ACE|ALL,29,ALL,6/26/2013,ACE,6,FALSE,48.13,56.6,0.850353357,FALSE,3.873905683,4.036008985,0.959835743
1685,ACE|ALL,29,ALL,6/27/2013,ACE,6,FALSE,46.5,54.8,0.848540146,FALSE,3.839452313,4.003690194,0.958978374
1686,ACE|ALL,29,ALL,6/28/2013,ACE,6,FALSE,45.84,53.425,0.858025269,FALSE,3.825157072,3.978278801,0.961510559
1687,ACE|ALL,30,ALL,7/1/2013,ACE,7,TRUE,44.36,53.32,0.831957989,FALSE,3.792338162,3.976311495,0.953732666
1688,ACE|ALL,30,ALL,7/2/2013,ACE,7,FALSE,41.8,50.815,0.822591754,FALSE,3.73289634,3.928191587,0.950283676
1689,ACE|ALL,30,ALL,7/3/2013,ACE,7,FALSE,44.325,52.2,0.849137931,FALSE,3.791548852,3.955082495,0.95865228
1690,ACE|ALL,30,ALL,7/4/2013,ACE,7,FALSE,44.2,52.1,0.848368522,FALSE,3.788724789,3.953164949,0.95840291
1691,ACE|ALL,30,ALL,7/5/2013,ACE,7,FALSE,43.84,52.145,0.840732573,FALSE,3.780546643,3.9540283,0.956125338
1692,ACE|ALL,30,ALL,7/8/2013,ACE,7,FALSE,41.43,50.775,0.815952733,FALSE,3.724005256,3.927404107,0.948210358
1693,ACE|ALL,30,ALL,7/9/2013,ACE,7,FALSE,38.425,49.12,0.782267915,FALSE,3.648708289,3.894266284,0.936943707
1694,ACE|ALL,30,ALL,7/10/2013,ACE,7,FALSE,39.55,51.485,0.768184908,FALSE,3.677565694,3.941290503,0.933086686
1695,ACE|ALL,30,ALL,7/11/2013,ACE,7,FALSE,38.64,48.2,0.801659751,FALSE,3.654288009,3.875359021,0.942954702
1696,ACE|ALL,30,ALL,7/12/2013,ACE,7,FALSE,37.825,47.825,0.790904339,FALSE,3.63297026,3.867548515,0.939347043
1697,ACE|ALL,30,ALL,7/15/2013,ACE,7,FALSE,36.835,44.835,0.821567971,FALSE,3.60644848,3.802989084,0.94831944
1698,ACE|ALL,30,ALL,7/16/2013,ACE,7,FALSE,38.215,47.89,0.797974525,FALSE,3.643228109,3.868906714,0.941668636
1699,ACE|ALL,30,ALL,7/17/2013,ACE,7,FALSE,37.475,46.15,0.812026002,FALSE,3.623674044,3.831896961,0.945660617
1700,ACE|ALL,30,ALL,7/18/2013,ACE,7,FALSE,36.615,45.3,0.808278146,FALSE,3.600457993,3.813307032,0.944182559
1701,ACE|ALL,30,ALL,7/19/2013,ACE,7,FALSE,37.265,44.66,0.834415584,FALSE,3.618054548,3.799078246,0.952350627
1702,ACE|ALL,30,ALL,7/22/2013,ACE,7,FALSE,37.315,45.175,0.826009961,FALSE,3.619395391,3.810543836,0.949836964
1703,ACE|ALL,30,ALL,7/23/2013,ACE,7,FALSE,37.43,45.91,0.815290786,FALSE,3.622472522,3.826682958,0.946635131
1704,ACE|ALL,30,ALL,7/24/2013,ACE,7,FALSE,37.845,47.87,0.790578651,FALSE,3.633498871,3.868489003,0.939255318
1705,ACE|ALL,30,ALL,7/25/2013,ACE,7,FALSE,38.095,47.435,0.803098978,FALSE,3.64008304,3.859360353,0.943182991
1706,ACE|ALL,30,ALL,7/26/2013,ACE,7,FALSE,37.815,45.82,0.825294631,FALSE,3.632705849,3.824720677,0.949796379
1707,ACE|ALL,30,ALL,7/29/2013,ACE,7,FALSE,38.825,49.915,0.777822298,FALSE,3.659064369,3.910321559,0.935745133
1708,ACE|ALL,30,ALL,7/30/2013,ACE,7,FALSE,38.295,46.52,0.823194325,FALSE,3.645319339,3.839882328,0.949331002
1709,ACE|ALL,30,ALL,7/31/2013,ACE,7,FALSE,37.805,46.16,0.818999133,FALSE,3.632441369,3.832113622,0.947895007
1710,ACE|ALL,31,ALL,8/1/2013,ACE,8,TRUE,37.825,45.98,0.822640278,FALSE,3.63297026,3.828206519,0.949000594
1711,ACE|ALL,31,ALL,8/2/2013,ACE,8,FALSE,37.3,46.34,0.804920155,FALSE,3.618993327,3.836005519,0.94342756
1712,ACE|ALL,31,ALL,8/5/2013,ACE,8,FALSE,37.3,46.335,0.805007014,FALSE,3.618993327,3.835897615,0.943454099
1713,ACE|ALL,31,ALL,8/6/2013,ACE,8,FALSE,37.62,46.635,0.806690254,FALSE,3.627535824,3.842351332,0.944092695
1714,ACE|ALL,31,ALL,8/7/2013,ACE,8,FALSE,37.82,46.83,0.807601965,FALSE,3.632838063,3.846524023,0.944446997
1715,ACE|ALL,31,ALL,8/8/2013,ACE,8,FALSE,37.625,46.66,0.806365195,FALSE,3.627668723,3.842887267,0.943995614
1716,ACE|ALL,31,ALL,8/9/2013,ACE,8,FALSE,37.305,46.34,0.805028054,FALSE,3.619127366,3.836005519,0.943462502
1717,ACE|ALL,31,ALL,8/12/2013,ACE,8,FALSE,37.83,46.84,0.80764304,FALSE,3.633102439,3.846737539,0.944463302
1718,ACE|ALL,31,ALL,8/13/2013,ACE,8,FALSE,37.805,46.315,0.816258232,FALSE,3.632441369,3.835465883,0.947066531
1719,ACE|ALL,31,ALL,8/14/2013,ACE,8,FALSE,38.135,46.85,0.81398079,FALSE,3.641132496,3.846951009,0.946498275
1720,ACE|ALL,31,ALL,8/15/2013,ACE,8,FALSE,39.79,48.83,0.814867909,FALSE,3.683615624,3.888344878,0.947347969
1721,ACE|ALL,31,ALL,8/16/2013,ACE,8,FALSE,39.34,47.935,0.820694691,FALSE,3.672241813,3.869845927,0.948937473
1722,ACE|ALL,31,ALL,8/19/2013,ACE,8,FALSE,38.805,48.545,0.799361417,FALSE,3.658549104,3.882491203,0.942319998
1723,ACE|ALL,31,ALL,8/20/2013,ACE,8,FALSE,38.475,48.845,0.787695772,FALSE,3.65000868,3.888652019,0.938630832
1724,ACE|ALL,31,ALL,8/21/2013,ACE,8,FALSE,38.79,49.755,0.779620139,FALSE,3.658162481,3.907110961,0.936283233
1725,ACE|ALL,31,ALL,8/22/2013,ACE,8,FALSE,38.8,48.505,0.799917534,FALSE,3.658420247,3.881666885,0.942486915
1726,ACE|ALL,31,ALL,8/23/2013,ACE,8,FALSE,37.8,48.845,0.773876548,FALSE,3.632309103,3.888652019,0.934079235
1727,ACE|ALL,31,ALL,8/26/2013,ACE,8,FALSE,37.805,49.525,0.763351843,FALSE,3.632441369,3.902477593,0.930803902
1728,ACE|ALL,31,ALL,8/27/2013,ACE,8,FALSE,39.73,50.84,0.781471282,FALSE,3.68210657,3.928683446,0.937236766
1729,ACE|ALL,31,ALL,8/28/2013,ACE,8,FALSE,37.785,49.835,0.758202067,FALSE,3.631912198,3.908717548,0.929182565
1730,ACE|ALL,31,ALL,8/29/2013,ACE,8,FALSE,38.795,49.835,0.778468948,FALSE,3.658291372,3.908717548,0.935931371
1731,ACE|ALL,31,ALL,8/30/2013,ACE,8,FALSE,39.8,50.07,0.794887158,FALSE,3.683866912,3.913422026,0.94134159
1732,ACE|ALL,32,ALL,9/2/2013,ACE,9,TRUE,39.5,49.8,0.793172691,FALSE,3.676300672,3.908014984,0.940707926
1733,ACE|ALL,32,ALL,9/3/2013,ACE,9,FALSE,37.795,49.525,0.763149924,FALSE,3.632176819,3.902477593,0.930736111
1734,ACE|ALL,32,ALL,9/4/2013,ACE,9,FALSE,37.775,49.835,0.758001405,FALSE,3.631647508,3.908717548,0.929114847
1735,ACE|ALL,32,ALL,9/5/2013,ACE,9,FALSE,37.77,49.82,0.758129265,FALSE,3.631515137,3.90841651,0.929152542
1736,ACE|ALL,32,ALL,9/6/2013,ACE,9,FALSE,39.51,49.515,0.797940018,FALSE,3.676553804,3.902275654,0.942156355
1737,ACE|ALL,32,ALL,9/9/2013,ACE,9,FALSE,39.96,49.525,0.80686522,FALSE,3.687878954,3.902477593,0.945009642
1738,ACE|ALL,32,ALL,9/10/2013,ACE,9,FALSE,39.5,48.83,0.808928937,FALSE,3.676300672,3.888344878,0.945466718
1739,ACE|ALL,32,ALL,9/11/2013,ACE,9,FALSE,38.24,48.275,0.792128431,FALSE,3.643882088,3.876913828,0.939892463
1740,ACE|ALL,32,ALL,9/12/2013,ACE,9,FALSE,39.45,48.82,0.808070463,FALSE,3.675034047,3.888140065,0.945190756
1741,ACE|ALL,32,ALL,9/13/2013,ACE,9,FALSE,37.785,47.825,0.790067956,FALSE,3.631912198,3.867548515,0.939073468
1742,ACE|ALL,32,ALL,9/16/2013,ACE,9,FALSE,37.855,46.505,0.813998495,FALSE,3.633763072,3.839559834,0.946400949
1743,ACE|ALL,32,ALL,9/17/2013,ACE,9,FALSE,36.805,46.54,0.790825097,FALSE,3.605633706,3.840312158,0.938890787
1744,ACE|ALL,32,ALL,9/18/2013,ACE,9,FALSE,35.435,44.145,0.802695662,FALSE,3.567700032,3.78747967,0.941972061
1745,ACE|ALL,32,ALL,9/19/2013,ACE,9,FALSE,35.305,42.09,0.838797814,FALSE,3.564024597,3.739810183,0.952996121
1746,ACE|ALL,32,ALL,9/20/2013,ACE,9,FALSE,38.705,47.83,0.809220155,FALSE,3.655968791,3.867653058,0.945268031
1747,ACE|ALL,32,ALL,9/23/2013,ACE,9,FALSE,36.825,45.89,0.80246241,FALSE,3.606176962,3.826247228,0.942484044
1748,ACE|ALL,32,ALL,9/24/2013,ACE,9,FALSE,37.825,45.53,0.83077092,FALSE,3.63297026,3.818371449,0.951444957
1749,ACE|ALL,32,ALL,9/25/2013,ACE,9,FALSE,38.515,45.135,0.853328902,FALSE,3.651047776,3.809657999,0.958366283
1750,ACE|ALL,32,ALL,9/26/2013,ACE,9,FALSE,36.91,45.835,0.805279808,FALSE,3.608482517,3.825047991,0.943382286
1751,ACE|ALL,32,ALL,9/27/2013,ACE,9,FALSE,37.295,46.525,0.801612037,FALSE,3.618859269,3.839989803,0.942413771
1752,ACE|ALL,32,ALL,9/30/2013,ACE,9,FALSE,38.825,46.86,0.828531797,FALSE,3.659064369,3.847164433,0.95110683
1753,ACE|ALL,33,ALL,10/1/2013,ACE,10,TRUE,37.805,47.26,0.799936521,FALSE,3.632441369,3.855664272,0.942105202
1754,ACE|ALL,33,ALL,10/2/2013,ACE,10,FALSE,38.185,46.115,0.828038599,FALSE,3.642442768,3.831138277,0.950746881
1755,ACE|ALL,33,ALL,10/3/2013,ACE,10,FALSE,37.815,44.845,0.843237819,FALSE,3.632705849,3.8032121,0.95516783
1756,ACE|ALL,33,ALL,10/4/2013,ACE,10,FALSE,37.125,45.24,0.820623342,FALSE,3.614290597,3.811981651,0.948139558
1757,ACE|ALL,33,ALL,10/7/2013,ACE,10,FALSE,37.825,46.54,0.812741728,FALSE,3.63297026,3.840312158,0.946009103
1758,ACE|ALL,33,ALL,10/8/2013,ACE,10,FALSE,38.865,46.89,0.828854766,FALSE,3.660094103,3.847804433,0.95121625
1759,ACE|ALL,33,ALL,10/9/2013,ACE,10,FALSE,38.725,46.6,0.831008584,FALSE,3.656485386,3.841600541,0.951813013
1760,ACE|ALL,33,ALL,10/10/2013,ACE,10,FALSE,36.495,45.185,0.80767954,FALSE,3.597175265,3.810765173,0.943950913
1761,ACE|ALL,33,ALL,10/11/2013,ACE,10,FALSE,37.505,45.11,0.831412104,FALSE,3.624474257,3.809103951,0.951529363
1762,ACE|ALL,33,ALL,10/14/2013,ACE,10,FALSE,37.3,44.8,0.832589286,FALSE,3.618993327,3.802208139,0.951813576
1763,ACE|ALL,33,ALL,10/15/2013,ACE,10,FALSE,36.275,43.39,0.836022125,FALSE,3.591128799,3.770229,0.952496201
1764,ACE|ALL,33,ALL,10/16/2013,ACE,10,FALSE,34.34,41.82,0.821138211,FALSE,3.536310855,3.733374694,0.947215628
1765,ACE|ALL,33,ALL,10/17/2013,ACE,10,FALSE,34.115,40.825,0.835639927,FALSE,3.52973717,3.709294639,0.951592557
1766,ACE|ALL,33,ALL,10/18/2013,ACE,10,FALSE,34.48,40.835,0.844373699,FALSE,3.540379446,3.709539557,0.954398623
1767,ACE|ALL,33,ALL,10/21/2013,ACE,10,FALSE,34.47,40.85,0.843818849,FALSE,3.540089381,3.709906821,0.954225955
1768,ACE|ALL,33,ALL,10/22/2013,ACE,10,FALSE,32.785,40.835,0.802865189,FALSE,3.489971094,3.709539557,0.94080978
1769,ACE|ALL,33,ALL,10/23/2013,ACE,10,FALSE,34.15,40.5,0.843209877,FALSE,3.530762586,3.701301974,0.953924487
1770,ACE|ALL,33,ALL,10/24/2013,ACE,10,FALSE,34.1,40.62,0.839487937,FALSE,3.529297384,3.704260556,0.952767045
1771,ACE|ALL,33,ALL,10/25/2013,ACE,10,FALSE,32.8,39.81,0.82391359,FALSE,3.490428515,3.684118137,0.947425784
1772,ACE|ALL,33,ALL,10/28/2013,ACE,10,FALSE,33.085,39.83,0.830655285,FALSE,3.499080007,3.684620397,0.949644639
1773,ACE|ALL,33,ALL,10/29/2013,ACE,10,FALSE,32.27,39.48,0.817375887,FALSE,3.474138006,3.675794215,0.945139418
1774,ACE|ALL,33,ALL,10/30/2013,ACE,10,FALSE,33.15,38.815,0.854051269,FALSE,3.501042717,3.65880677,0.95688101
1775,ACE|ALL,33,ALL,10/31/2013,ACE,10,FALSE,32.26,39.31,0.820656322,FALSE,3.473828073,3.671478939,0.946165872
1776,ACE|ALL,34,ALL,11/1/2013,ACE,11,TRUE,33.15,38.175,0.868369352,FALSE,3.501042717,3.642180851,0.961249004
1777,ACE|ALL,34,ALL,11/4/2013,ACE,11,FALSE,33.16,38.48,0.861746362,FALSE,3.50134433,3.650138626,0.959235988
1778,ACE|ALL,34,ALL,11/5/2013,ACE,11,FALSE,33.3,40.51,0.822019255,FALSE,3.505557397,3.701548857,0.9470515
1779,ACE|ALL,34,ALL,11/6/2013,ACE,11,FALSE,33.29,40.33,0.825440119,FALSE,3.505257052,3.697095609,0.94811101
1780,ACE|ALL,34,ALL,11/7/2013,ACE,11,FALSE,32.78,41.485,0.79016512,FALSE,3.489818573,3.725331916,0.936780575
1781,ACE|ALL,34,ALL,11/8/2013,ACE,11,FALSE,32.945,39.83,0.827140346,FALSE,3.494839504,3.684620397,0.948493773
1782,ACE|ALL,34,ALL,11/11/2013,ACE,11,FALSE,32.9,39.8,0.826633166,FALSE,3.493472658,3.683866912,0.948316739
1783,ACE|ALL,34,ALL,11/12/2013,ACE,11,FALSE,32.95,39.835,0.827162043,FALSE,3.494991261,3.684745923,0.948502647
1784,ACE|ALL,34,ALL,11/13/2013,ACE,11,FALSE,33.28,39.475,0.843065231,FALSE,3.504956616,3.67566756,0.953556479
1785,ACE|ALL,34,ALL,11/14/2013,ACE,11,FALSE,32.59,38.805,0.839840227,FALSE,3.484005493,3.658549104,0.952291576
1786,ACE|ALL,34,ALL,11/15/2013,ACE,11,FALSE,32.78,38.335,0.855093257,FALSE,3.489818573,3.646363317,0.957068254
1787,ACE|ALL,34,ALL,11/18/2013,ACE,11,FALSE,32.25,38.78,0.831614234,FALSE,3.473518043,3.65790465,0.949592287
1788,ACE|ALL,34,ALL,11/19/2013,ACE,11,FALSE,32.425,39.61,0.818606413,FALSE,3.47892973,3.679081612,0.945597325
1789,ACE|ALL,34,ALL,11/20/2013,ACE,11,FALSE,31.745,39.83,0.797012302,FALSE,3.457735233,3.684620397,0.938423734
1790,ACE|ALL,34,ALL,11/21/2013,ACE,11,FALSE,31.605,38.135,0.828766225,FALSE,3.453315336,3.641132496,0.948417928
1791,ACE|ALL,34,ALL,11/22/2013,ACE,11,FALSE,31.77,37.82,0.840031729,FALSE,3.458522448,3.632838063,0.952016684
1792,ACE|ALL,34,ALL,11/25/2013,ACE,11,FALSE,30.915,36.63,0.843980344,FALSE,3.431241503,3.600867577,0.952892999
1793,ACE|ALL,34,ALL,11/26/2013,ACE,11,FALSE,31.26,37.79,0.827202964,FALSE,3.442339325,3.632044517,0.947769034
1794,ACE|ALL,34,ALL,11/27/2013,ACE,11,FALSE,31.22,37.29,0.837221775,FALSE,3.441058915,3.618725194,0.950903628
1795,ACE|ALL,34,ALL,11/28/2013,ACE,11,FALSE,31.2,37.3,0.836461126,FALSE,3.440418095,3.618993327,0.950656104
1796,ACE|ALL,34,ALL,11/29/2013,ACE,11,FALSE,31.24,37.295,0.837645797,FALSE,3.441699325,3.618859269,0.951045362
1797,ACE|ALL,35,ALL,12/31/2013,ACE,12,FALSE,29.26,36.77,0.795757411,TRUE,3.376221396,3.604682295,0.936621072
1798,ACE|ALL,35,ALL,12/9/2013,ACE,12,FALSE,29.795,36.76,0.810527748,TRUE,3.394340594,3.604410297,0.941718704
1799,ACE|ALL,35,ALL,12/24/2013,ACE,12,FALSE,29.12,35.125,0.829039146,TRUE,3.371425223,3.558913128,0.947318775
1800,ACE|ALL,35,ALL,12/30/2013,ACE,12,FALSE,27.96,34.555,0.809144842,TRUE,3.330774917,3.542552258,0.940218993
